,,,,
$5000,6,Gary Miller (R),F2000,"Securities, commodities & investment"
$20250,10,Gary Miller (R),F2100,Security brokers & investment companies
$2500,0,Gary Miller (R),F2200,Commodity brokers/dealers
$16500,0,Gary Miller (R),F2300,Investment banking
$1000,0,Gary Miller (R),F2400,Stock exchanges
$5000,0,Gary Miller (R),F2500,Venture capital
$0,-2,Gary Miller (R),F2600,Private Equity & Investment Firms
$0,1,Gary Miller (R),F3000,Insurance
$42900,-2,Gary Miller (R),F3100,"Insurance companies, brokers & agents"
$1000,0,Gary Miller (R),F3200,Accident & health insurance
$35000,0,Gary Miller (R),F3300,Life insurance
$14000,0,Gary Miller (R),F3400,Property & casualty insurance
$31500,0,Gary Miller (R),F4000,Real estate
$78000,11,Gary Miller (R),F4100,Real Estate developers & subdividers
$2247101,0,Gary Miller (R),F4200,Real estate agents
$30000,4,Gary Miller (R),F4300,Title insurance & title abstract offices
$6359,12,Gary Miller (R),F4500,Building operators and managers
$34750,0,Gary Miller (R),F4600,Mortgage bankers and brokers
$0,1,Gary Miller (R),F4700,Other real estate services
$0,8,Gary Miller (R),F5000,Financial services & consulting
$27801,3,Gary Miller (R),F5100,Accountants
$3500,0,Gary Miller (R),F5200,Credit reporting services & collection agencies
$0,1,Gary Miller (R),F5500,Other financial services
$1450,0,Gary Miller (R),F7000,Investors
$8750,0,Gary Miller (R),G0000,General commerce
$2500,6,Gary Miller (R),G1000,General business associations
$0,-7,Gary Miller (R),G1100,Chambers of commerce
$1481,2,Gary Miller (R),G1200,Small business associations
$0,1,Gary Miller (R),G1300,Pro-business associations
$0,0,Gary Miller (R),G1400,International trade associations
$0,5,Gary Miller (R),G2000,Food & Beverage Products and Services
$0,-1,Gary Miller (R),G2100,Food and kindred products manufacturing
$0,0,Gary Miller (R),G2300,Meat processing & products
$2000,0,Gary Miller (R),G2350,Fish Processing
$0,5,Gary Miller (R),G2400,Food stores
$0,0,Gary Miller (R),G2500,Food wholesalers
$0,5,Gary Miller (R),G2600,Beverages (non-alcoholic)
$0,0,Gary Miller (R),G2700,Beverage bottling & distribution
$0,1,Gary Miller (R),G2810,Beer
$28500,4,Gary Miller (R),G2850,Liquor wholesalers
$1000,2,Gary Miller (R),G2900,Restaurants & drinking establishments
$0,5,Gary Miller (R),G3000,Wholesale trade
$0,0,Gary Miller (R),G3500,Import/Export services
$6500,8,Gary Miller (R),G4000,Retail trade
$2500,0,Gary Miller (R),G4300,"Department, variety & convenience stores"
$4000,0,Gary Miller (R),G4500,Hardware & building materials stores
$3000,0,Gary Miller (R),G4600,Miscellaneous retail stores
$2500,0,Gary Miller (R),G4900,Drug stores
$0,0,Gary Miller (R),G5000,Services
$1000,4,Gary Miller (R),G5220,Direct mail advertising services
$0,0,Gary Miller (R),G5250,Employment agencies
$0,5,Gary Miller (R),G5270,Management consultants & services
$0,1,Gary Miller (R),G5280,Marketing research services
$0,2,Gary Miller (R),G5290,Security services
$0,4,Gary Miller (R),G5300,Equipment rental & leasing
$0,1,Gary Miller (R),G5400,Funeral services
$0,0,Gary Miller (R),G5700,Pest control
$0,0,Gary Miller (R),G6100,Amusement/recreation centers
$2500,2,Gary Miller (R),G6550,Indian Gaming
$0,6,Gary Miller (R),G6700,Amusement parks
$0,0,Gary Miller (R),H0000,"Health, Education & Human Resources"
$0,2,Gary Miller (R),H1000,Health professionals
$19000,5,Gary Miller (R),H1100,Physicians
$6500,0,Gary Miller (R),H1120,Optometrists & Ophthalmologists
$8250,4,Gary Miller (R),H1130,Other physician specialists
$10000,2,Gary Miller (R),H1400,Dentists
$12500,2,Gary Miller (R),H1700,Other non-physician health practitioners
$0,1,Gary Miller (R),H2000,Health care institutions
$5000,1,Gary Miller (R),H2100,Hospitals
$2500,1,Gary Miller (R),H2200,Nursing homes
$2500,0,Gary Miller (R),H3000,Health care services
$0,0,Gary Miller (R),H3100,Home care services
$0,2,Gary Miller (R),H3400,Medical laboratories
$0,2,Gary Miller (R),H3500,AIDS treatment & testing
$0,2,Gary Miller (R),H3800,Mental Health Services
$0,3,Gary Miller (R),H4100,Medical supplies manufacturing & sales
$4000,4,Gary Miller (R),H4300,Pharmaceutical manufacturing
$5000,0,Gary Miller (R),H4400,Pharmaceutical wholesale
$0,16,Gary Miller (R),H4500,Biotech products & research
$0,-34,Gary Miller (R),H5000,Education
$4050,-15,Gary Miller (R),H5100,Schools & colleges
$0,3,Gary Miller (R),H5150,Medical schools
$0,-5,Gary Miller (R),H5200,"Technical, business and vocational schools & svcs"
$0,-1,Gary Miller (R),H6000,Welfare & Social Work
money,votes,person,industry id,industry name
$6134,-45,Gary Miller (R),J1100,Republican/Conservative
$0,0,Gary Miller (R),J1110,Christian Conservative
$0,-26,Gary Miller (R),J1200,Democratic/Liberal
$126500,0,Gary Miller (R),J2200,Republican leadership PAC
$0,-7,Gary Miller (R),J3000,Consumer groups
$0,-27,Gary Miller (R),J4000,Fiscal & tax policy
$8915,5,Gary Miller (R),J6200,Pro-Guns
$0,-39,Gary Miller (R),J7000,Human Rights
$0,4,Gary Miller (R),J7120,Abortion policy/Pro-Life
$0,-7,Gary Miller (R),J7150,Abortion policy/Pro-Choice
$0,6,Gary Miller (R),J7200,Elderly issues/Social Security
